Datum;Scheinleistung;Wirkleistung;Spannung;Strom;Stufung;Öl-Temperatur;Umgebungstemp
20.06.2013 00:00;82,5;77,32;317,4;150,06;11;33,57;27,9
20.06.2013 01:00;82,5;77,32;317,4;150,06;11;33,57;27
20.06.2013 02:00;82,5;77,32;317,4;150,06;11;33,57;26,2
20.06.2013 03:00;82,5;77,32;317,4;150,06;11;33,57;25,3
20.06.2013 04:00;82,5;77,32;317,4;150,06;11;33,57;25
20.06.2013 05:00;82,5;77,32;317,4;150,06;11;33,57;23,9
20.06.2013 06:00;82,5;77,32;317,4;150,06;11;33,57;23,3
25.06.2013 16:04;288,92;288,69;400,96;416,01;10;51,29;12,9
25.06.2013 18:04;288,92;288,69;400,96;416,01;10;51,29;12,9
25.06.2013 20:00;288,92;288,69;400,96;416,01;10;51,29;12,5
25.06.2013 22:00;288,92;288,69;400,96;416,01;10;51,29;12,5
26.06.2013 00:00;14,66;-14,03;402,95;21,01;12;31,67;12,4
26.06.2013 02:00;14,66;-14,03;402,95;21,01;12;31,67;12,4
26.06.2013 04:00;14,66;-14,03;402,95;21,01;12;31,67;12,4
26.06.2013 06:00;14,66;-14,03;402,95;21,01;12;31,67;12,4
26.06.2013 08:00;14,66;-14,03;402,95;21,01;12;31,67;12,3
26.06.2013 10:00;14,66;-14,03;402,95;21,01;12;31,67;12,3
26.06.2013 12:00;14,66;-14,03;402,95;21,01;12;31,67;12,6
26.06.2013 14:00;14,66;-14,03;402,95;21,01;12;31,67;12,6
26.06.2013 16:00;14,66;-14,03;402,95;21,01;12;31,67;13,1
26.06.2013 18:00;14,66;-14,03;402,95;21,01;12;31,67;13,1
26.06.2013 20:00;14,66;-14,03;402,95;21,01;12;31,67;14,1
26.06.2013 22:00;14,66;-14,03;402,95;21,01;12;31,67;14,1
27.06.2013 00:00;9,05;-9,05;400,07;13,06;12;32,59;12,5
27.06.2013 02:00;9,05;-9,05;400,07;13,06;12;32,59;12,5
27.06.2013 04:00;9,05;-9,05;400,07;13,06;12;32,59;11,5
27.06.2013 05:00;9,05;-9,05;400,07;13,06;12;32,59;10,9
27.06.2013 06:00;9,05;-9,05;400,07;13,06;12;32,59;11,5
27.06.2013 07:00;9,05;-9,05;400,07;13,06;12;32,59;10,9
27.06.2013 08:00;9,05;-9,05;400,07;13,06;12;32,59;11,1
27.06.2013 09:00;9,05;-9,05;400,07;13,06;12;32,59;11,5
27.06.2013 10:00;9,05;-9,05;400,07;13,06;12;32,59;13,4
27.06.2013 11:00;9,05;-9,05;400,07;13,06;12;32,59;16,9
27.06.2013 12:00;9,05;-9,05;400,07;13,06;12;32,59;18,6
27.06.2013 13:00;9,05;-9,05;400,07;13,06;12;32,59;17,4
27.06.2013 14:00;9,05;-9,05;400,07;13,06;12;32,59;18,9
27.06.2013 15:00;9,05;-9,05;400,07;13,06;12;32,59;18,9
27.06.2013 16:00;9,05;-9,05;400,07;13,06;12;32,59;20,1
27.06.2013 17:00;9,05;-9,05;400,07;13,06;12;32,59;18,9
27.06.2013 18:00;9,05;-9,05;400,07;13,06;12;32,59;18,3
27.06.2013 19:00;9,05;-9,05;400,07;13,06;12;32,59;13,9
27.06.2013 20:00;9,05;-9,05;400,07;13,06;12;32,59;14,5
27.06.2013 21:00;9,05;-9,05;400,07;13,06;12;32,59;14,7
27.06.2013 22:00;9,05;-9,05;400,07;13,06;12;32,59;14,9
27.06.2013 23:00;9,05;-9,05;400,07;13,06;12;32,59;14,7
28.06.2013 00:00;16,54;-15,85;399,15;23,93;12;33,48;14,4
28.06.2013 01:00;16,54;-15,85;399,15;23,93;12;33,48;14,2
28.06.2013 02:00;16,54;-15,85;399,15;23,93;12;33,48;14
28.06.2013 03:00;16,54;-15,85;399,15;23,93;12;33,48;13
28.06.2013 04:00;16,54;-15,85;399,15;23,93;12;33,48;12,4
28.06.2013 05:00;16,54;-15,85;399,15;23,93;12;33,48;12,5
28.06.2013 06:00;16,54;-15,85;399,15;23,93;12;33,48;12,2
28.06.2013 07:00;16,54;-15,85;399,15;23,93;12;33,48;11,9
28.06.2013 08:00;16,54;-15,85;399,15;23,93;12;33,48;12,5
28.06.2013 09:00;16,54;-15,85;399,15;23,93;12;33,48;12,6
28.06.2013 10:00;16,54;-15,85;399,15;23,93;12;33,48;13,5
28.06.2013 11:00;16,54;-15,85;399,15;23,93;12;33,48;16
28.06.2013 13:00;16,54;-15,85;399,15;23,93;12;33,48;18,5
28.06.2013 15:00;16,54;-15,85;399,15;23,93;12;33,48;18,5
28.06.2013 17:00;16,54;-15,85;399,15;23,93;12;33,48;20,5
28.06.2013 19:00;16,54;-15,85;399,15;23,93;12;33,48;20,5
28.06.2013 21:00;16,54;-15,85;399,15;23,93;12;33,48;18,4
28.06.2013 23:00;16,54;-15,85;399,15;23,93;12;33,48;18,4
29.06.2013 01:00;111,63;74,75;396,69;162,47;15;34,11;15,1
29.06.2013 03:00;111,63;74,75;396,69;162,47;15;34,11;15,1
29.06.2013 05:00;111,63;74,75;396,69;162,47;15;34,11;14
29.06.2013 07:00;111,63;74,75;396,69;162,47;15;34,11;14
29.06.2013 09:00;111,63;74,75;396,69;162,47;15;34,11;16,4
29.06.2013 11:00;111,63;74,75;396,69;162,47;15;34,11;16,4
29.06.2013 13:00;111,63;74,75;396,69;162,47;15;34,11;19,5
29.06.2013 15:00;111,63;74,75;396,69;162,47;15;34,11;19,5
29.06.2013 17:00;111,63;74,75;396,69;162,47;15;34,11;17,3
29.06.2013 19:00;111,63;74,75;396,69;162,47;15;34,11;17,3
29.06.2013 21:00;111,63;74,75;396,69;162,47;15;34,11;16,7
29.06.2013 23:00;111,63;74,75;396,69;162,47;15;34,11;16,7
30.06.2013 01:00;468,2;452,84;395,09;684,19;15;55,57;13,6
30.06.2013 03:00;468,2;452,84;395,09;684,19;15;55,57;13,6
30.06.2013 05:00;468,2;452,84;395,09;684,19;15;55,57;12
30.06.2013 07:00;468,2;452,84;395,09;684,19;15;55,57;12
30.06.2013 09:00;468,2;452,84;395,09;684,19;15;55,57;12,7
30.06.2013 11:00;468,2;452,84;395,09;684,19;15;55,57;12,7
30.06.2013 13:00;468,2;452,84;395,09;684,19;15;55,57;16,3
30.06.2013 14:00;468,2;452,84;395,09;684,19;15;55,57;16,2
30.06.2013 15:00;468,2;452,84;395,09;684,19;15;55,57;16,3
30.06.2013 16:00;468,2;452,84;395,09;684,19;15;55,57;16,2
30.06.2013 17:00;468,2;452,84;395,09;684,19;15;55,57;16,9
30.06.2013 18:00;468,2;452,84;395,09;684,19;15;55,57;16,9
30.06.2013 19:00;468,2;452,84;395,09;684,19;15;55,57;16,7
30.06.2013 20:00;468,2;452,84;395,09;684,19;15;55,57;17,1
30.06.2013 21:00;468,2;452,84;395,09;684,19;15;55,57;16,6
30.06.2013 22:00;468,2;452,84;395,09;684,19;15;55,57;16,5
30.06.2013 23:00;468,2;452,84;395,09;684,19;15;55,57;15,9
01.07.2013 00:00;502,28;490,38;396,06;732,18;14;64,87;15,4
01.07.2013 01:00;502,28;490,38;396,06;732,18;14;64,87;15,3
01.07.2013 02:00;502,28;490,38;396,06;732,18;14;64,87;15,3
01.07.2013 03:00;502,28;490,38;396,06;732,18;14;64,87;15
01.07.2013 04:00;502,28;490,38;396,06;732,18;14;64,87;14,8
01.07.2013 05:00;502,28;490,38;396,06;732,18;14;64,87;14,5
01.07.2013 06:00;502,28;490,38;396,06;732,18;14;64,87;14,4
01.07.2013 07:00;502,28;490,38;396,06;732,18;14;64,87;14,7
01.07.2013 08:00;502,28;490,38;396,06;732,18;14;64,87;14,9
01.07.2013 09:00;502,28;490,38;396,06;732,18;14;64,87;15,2
01.07.2013 10:00;502,28;490,38;396,06;732,18;14;64,87;18,4
01.07.2013 11:00;502,28;490,38;396,06;732,18;14;64,87;20,8
01.07.2013 12:00;502,28;490,38;396,06;732,18;14;64,87;21
01.07.2013 13:00;502,28;490,38;396,06;732,18;14;64,87;22,5
01.07.2013 14:00;502,28;490,38;396,06;732,18;14;64,87;23
01.07.2013 15:00;502,28;490,38;396,06;732,18;14;64,87;23,2
01.07.2013 16:00;502,28;490,38;396,06;732,18;14;64,87;24,6
01.07.2013 17:00;502,28;490,38;396,06;732,18;14;64,87;26,1
01.07.2013 18:00;502,28;490,38;396,06;732,18;14;64,87;26,1
01.07.2013 19:00;502,28;490,38;396,06;732,18;14;64,87;25,1
01.07.2013 20:00;502,28;490,38;396,06;732,18;14;64,87;25
01.07.2013 21:00;502,28;490,38;396,06;732,18;14;64,87;24,7
01.07.2013 22:00;502,28;490,38;396,06;732,18;14;64,87;24
01.07.2013 23:00;502,28;490,38;396,06;732,18;14;64,87;22,6
02.07.2013 00:00;507,64;495,54;396,4;739,38;14;67,05;21
02.07.2013 01:00;507,64;495,54;396,4;739,38;14;67,05;19,5
02.07.2013 02:00;507,64;495,54;396,4;739,38;14;67,05;18,4
02.07.2013 03:00;507,64;495,54;396,4;739,38;14;67,05;17,9
02.07.2013 04:00;507,64;495,54;396,4;739,38;14;67,05;17,3
02.07.2013 05:00;507,64;495,54;396,4;739,38;14;67,05;16,4
02.07.2013 06:00;507,64;495,54;396,4;739,38;14;67,05;16,8
02.07.2013 07:00;507,64;495,54;396,4;739,38;14;67,05;16,6
02.07.2013 08:00;507,64;495,54;396,4;739,38;14;67,05;17,1
02.07.2013 09:00;507,64;495,54;396,4;739,38;14;67,05;16,9
02.07.2013 10:00;507,64;495,54;396,4;739,38;14;67,05;18,5
02.07.2013 11:00;507,64;495,54;396,4;739,38;14;67,05;21,7
02.07.2013 12:00;507,64;495,54;396,4;739,38;14;67,05;23,5
02.07.2013 13:00;507,64;495,54;396,4;739,38;14;67,05;25
02.07.2013 14:00;507,64;495,54;396,4;739,38;14;67,05;26,7
02.07.2013 15:00;507,64;495,54;396,4;739,38;14;67,05;26,6
02.07.2013 16:00;507,64;495,54;396,4;739,38;14;67,05;27,7
02.07.2013 17:00;507,64;495,54;396,4;739,38;14;67,05;27
02.07.2013 18:00;507,64;495,54;396,4;739,38;14;67,05;26,4
02.07.2013 19:00;507,64;495,54;396,4;739,38;14;67,05;25,9
02.07.2013 20:00;507,64;495,54;396,4;739,38;14;67,05;25,4
02.07.2013 21:00;507,64;495,54;396,4;739,38;14;67,05;25,4
02.07.2013 22:00;507,64;495,54;396,4;739,38;14;67,05;24,4
02.07.2013 23:00;507,64;495,54;396,4;739,38;14;67,05;23,7
03.07.2013 00:00;203,78;195,58;399,35;294,61;14;49,79;22,7
03.07.2013 01:00;203,78;195,58;399,35;294,61;14;49,79;20,8
03.07.2013 02:00;203,78;195,58;399,35;294,61;14;49,79;19,8
03.07.2013 03:00;203,78;195,58;399,35;294,61;14;49,79;19,3
03.07.2013 04:00;203,78;195,58;399,35;294,61;14;49,79;18,7
03.07.2013 05:00;203,78;195,58;399,35;294,61;14;49,79;18,1
03.07.2013 06:00;203,78;195,58;399,35;294,61;14;49,79;17,8
03.07.2013 07:00;203,78;195,58;399,35;294,61;14;49,79;17,3
03.07.2013 08:00;203,78;195,58;399,35;294,61;14;49,79;17,2
03.07.2013 09:00;203,78;195,58;399,35;294,61;14;49,79;17,8
03.07.2013 10:00;203,78;195,58;399,35;294,61;14;49,79;18,9
03.07.2013 11:00;203,78;195,58;399,35;294,61;14;49,79;20,6
03.07.2013 12:00;203,78;195,58;399,35;294,61;14;49,79;25,9
03.07.2013 13:00;203,78;195,58;399,35;294,61;14;49,79;27,8
03.07.2013 14:00;203,78;195,58;399,35;294,61;14;49,79;27
03.07.2013 15:00;203,78;195,58;399,35;294,61;14;49,79;27
03.07.2013 16:00;203,78;195,58;399,35;294,61;14;49,79;28,4
03.07.2013 17:00;203,78;195,58;399,35;294,61;14;49,79;27,5
03.07.2013 18:00;203,78;195,58;399,35;294,61;14;49,79;27
03.07.2013 19:00;203,78;195,58;399,35;294,61;14;49,79;26,4
03.07.2013 20:00;203,78;195,58;399,35;294,61;14;49,79;26,5
03.07.2013 21:00;203,78;195,58;399,35;294,61;14;49,79;25,8
03.07.2013 22:00;203,78;195,58;399,35;294,61;14;49,79;25,1
03.07.2013 23:00;203,78;195,58;399,35;294,61;14;49,79;24
04.07.2013 00:00;41,5;33,58;397,67;60,24;13;36,07;22,2
04.07.2013 01:00;41,5;33,58;397,67;60,24;13;36,07;20,6
04.07.2013 02:00;41,5;33,58;397,67;60,24;13;36,07;19,7
04.07.2013 03:00;41,5;33,58;397,67;60,24;13;36,07;19,9
04.07.2013 04:00;41,5;33,58;397,67;60,24;13;36,07;19,7
04.07.2013 05:00;41,5;33,58;397,67;60,24;13;36,07;19,4
04.07.2013 06:00;41,5;33,58;397,67;60,24;13;36,07;19,2
04.07.2013 07:00;41,5;33,58;397,67;60,24;13;36,07;19
04.07.2013 08:00;41,5;33,58;397,67;60,24;13;36,07;18,3
04.07.2013 09:00;41,5;33,58;397,67;60,24;13;36,07;18,4
04.07.2013 10:00;41,5;33,58;397,67;60,24;13;36,07;19,6
04.07.2013 11:00;41,5;33,58;397,67;60,24;13;36,07;20,1
04.07.2013 12:00;41,5;33,58;397,67;60,24;13;36,07;23,5
04.07.2013 13:00;41,5;33,58;397,67;60,24;13;36,07;24,5
04.07.2013 14:00;41,5;33,58;397,67;60,24;13;36,07;24,6
04.07.2013 15:00;41,5;33,58;397,67;60,24;13;36,07;24,5
04.07.2013 16:00;41,5;33,58;397,67;60,24;13;36,07;25,1
04.07.2013 17:00;41,5;33,58;397,67;60,24;13;36,07;24,4
04.07.2013 18:00;41,5;33,58;397,67;60,24;13;36,07;25,1
04.07.2013 19:00;41,5;33,58;397,67;60,24;13;36,07;24,6
04.07.2013 20:00;41,5;33,58;397,67;60,24;13;36,07;23,8
04.07.2013 21:00;41,5;33,58;397,67;60,24;13;36,07;23,8
04.07.2013 22:00;41,5;33,58;397,67;60,24;13;36,07;23,3
04.07.2013 23:00;41,5;33,58;397,67;60,24;13;36,07;22,5
05.07.2013 00:00;479,88;467,84;395,89;699,84;14;62,66;21,5
05.07.2013 01:00;479,88;467,84;395,89;699,84;14;62,66;20,9
05.07.2013 02:00;479,88;467,84;395,89;699,84;14;62,66;20,2
05.07.2013 03:00;479,88;467,84;395,89;699,84;14;62,66;18,9
05.07.2013 04:00;479,88;467,84;395,89;699,84;14;62,66;18,8
05.07.2013 05:00;479,88;467,84;395,89;699,84;14;62,66;17,8
05.07.2013 06:00;479,88;467,84;395,89;699,84;14;62,66;18,1
05.07.2013 07:00;479,88;467,84;395,89;699,84;14;62,66;17,5
05.07.2013 08:00;479,88;467,84;395,89;699,84;14;62,66;17,6
05.07.2013 10:00;479,88;467,84;395,89;699,84;14;62,66;20,7
05.07.2013 12:00;479,88;467,84;395,89;699,84;14;62,66;20,7
05.07.2013 14:00;479,88;467,84;395,89;699,84;14;62,66;23,9
05.07.2013 15:00;479,88;467,84;395,89;699,84;14;62,66;24,1
05.07.2013 16:00;479,88;467,84;395,89;699,84;14;62,66;23,9
05.07.2013 17:00;479,88;467,84;395,89;699,84;14;62,66;24,1
05.07.2013 18:00;479,88;467,84;395,89;699,84;14;62,66;23,8
05.07.2013 19:00;479,88;467,84;395,89;699,84;14;62,66;23,6
05.07.2013 20:00;479,88;467,84;395,89;699,84;14;62,66;24,2
05.07.2013 21:00;479,88;467,84;395,89;699,84;14;62,66;23
05.07.2013 22:00;479,88;467,84;395,89;699,84;14;62,66;22,8
05.07.2013 23:00;479,88;467,84;395,89;699,84;14;62,66;22,1
06.07.2013 00:00;507,87;496,2;395,86;740,7;14;67,26;20,1
06.07.2013 01:00;507,87;496,2;395,86;740,7;14;67,26;20,6
06.07.2013 03:00;507,87;496,2;395,86;740,7;14;67,26;18,3
06.07.2013 05:00;507,87;496,2;395,86;740,7;14;67,26;18,3
06.07.2013 07:00;507,87;496,2;395,86;740,7;14;67,26;18,9
06.07.2013 08:00;507,87;496,2;395,86;740,7;14;67,26;20,8
06.07.2013 09:00;507,87;496,2;395,86;740,7;14;67,26;18,9
06.07.2013 10:00;507,87;496,2;395,86;740,7;14;67,26;20,8
06.07.2013 11:00;507,87;496,2;395,86;740,7;14;67,26;22,8
06.07.2013 12:00;507,87;496,2;395,86;740,7;14;67,26;23,4
06.07.2013 13:00;507,87;496,2;395,86;740,7;14;67,26;24,3
06.07.2013 14:00;507,87;496,2;395,86;740,7;14;67,26;23,4
06.07.2013 15:00;507,87;496,2;395,86;740,7;14;67,26;23,2
06.07.2013 16:00;507,87;496,2;395,86;740,7;14;67,26;24,2
06.07.2013 17:00;507,87;496,2;395,86;740,7;14;67,26;25,9
06.07.2013 18:00;507,87;496,2;395,86;740,7;14;67,26;26,3
06.07.2013 19:00;507,87;496,2;395,86;740,7;14;67,26;25,4
06.07.2013 20:00;507,87;496,2;395,86;740,7;14;67,26;25,2
06.07.2013 21:00;507,87;496,2;395,86;740,7;14;67,26;24,6
06.07.2013 22:00;507,87;496,2;395,86;740,7;14;67,26;23,8
06.07.2013 23:00;507,87;496,2;395,86;740,7;14;67,26;23,1
07.07.2013 00:00;486,85;474,84;395,74;710,26;14;63,52;21,5
07.07.2013 01:00;486,85;474,84;395,74;710,26;14;63,52;20,5
07.07.2013 02:00;486,85;474,84;395,74;710,26;14;63,52;19,8
07.07.2013 03:00;486,85;474,84;395,74;710,26;14;63,52;18,9
07.07.2013 04:00;486,85;474,84;395,74;710,26;14;63,52;18
07.07.2013 05:00;486,85;474,84;395,74;710,26;14;63,52;17,2
07.07.2013 06:00;486,85;474,84;395,74;710,26;14;63,52;16,8
07.07.2013 07:00;486,85;474,84;395,74;710,26;14;63,52;16,2
07.07.2013 08:00;486,85;474,84;395,74;710,26;14;63,52;15,3
07.07.2013 09:00;486,85;474,84;395,74;710,26;14;63,52;16,7
07.07.2013 10:00;486,85;474,84;395,74;710,26;14;63,52;19,9
07.07.2013 11:00;486,85;474,84;395,74;710,26;14;63,52;22,5
07.07.2013 12:00;486,85;474,84;395,74;710,26;14;63,52;24
07.07.2013 13:00;486,85;474,84;395,74;710,26;14;63,52;22,1
07.07.2013 14:00;486,85;474,84;395,74;710,26;14;63,52;23,2
07.07.2013 15:00;486,85;474,84;395,74;710,26;14;63,52;23,5
07.07.2013 16:00;486,85;474,84;395,74;710,26;14;63,52;23,9
07.07.2013 17:00;486,85;474,84;395,74;710,26;14;63,52;24,8
07.07.2013 18:00;486,85;474,84;395,74;710,26;14;63,52;26,1
07.07.2013 19:00;486,85;474,84;395,74;710,26;14;63,52;25,6
07.07.2013 20:00;486,85;474,84;395,74;710,26;14;63,52;25,3
07.07.2013 21:00;486,85;474,84;395,74;710,26;14;63,52;25,1
07.07.2013 22:00;486,85;474,84;395,74;710,26;14;63,52;24,4
07.07.2013 23:00;486,85;474,84;395,74;710,26;14;63,52;23,7
08.07.2013 00:00;496,73;484,2;398,22;720,18;14;65,63;22,7
08.07.2013 01:00;496,73;484,2;398,22;720,18;14;65,63;21,3
08.07.2013 02:00;496,73;484,2;398,22;720,18;14;65,63;20,5
08.07.2013 03:00;496,73;484,2;398,22;720,18;14;65,63;20
08.07.2013 04:00;496,73;484,2;398,22;720,18;14;65,63;18,7
08.07.2013 05:00;496,73;484,2;398,22;720,18;14;65,63;18,2
08.07.2013 06:00;496,73;484,2;398,22;720,18;14;65,63;17,6
08.07.2013 07:00;496,73;484,2;398,22;720,18;14;65,63;16,7
08.07.2013 08:00;496,73;484,2;398,22;720,18;14;65,63;15,9
08.07.2013 09:00;496,73;484,2;398,22;720,18;14;65,63;17,1
08.07.2013 10:00;496,73;484,2;398,22;720,18;14;65,63;20,6
08.07.2013 11:00;496,73;484,2;398,22;720,18;14;65,63;22,5
08.07.2013 12:00;496,73;484,2;398,22;720,18;14;65,63;25,4
08.07.2013 13:00;496,73;484,2;398,22;720,18;14;65,63;26,2
08.07.2013 14:00;496,73;484,2;398,22;720,18;14;65,63;26,5
08.07.2013 15:00;496,73;484,2;398,22;720,18;14;65,63;27
08.07.2013 16:00;496,73;484,2;398,22;720,18;14;65,63;27
08.07.2013 17:00;496,73;484,2;398,22;720,18;14;65,63;26,9
08.07.2013 18:00;496,73;484,2;398,22;720,18;14;65,63;26,7
08.07.2013 19:00;496,73;484,2;398,22;720,18;14;65,63;26,7
08.07.2013 20:00;496,73;484,2;398,22;720,18;14;65,63;26,8
08.07.2013 21:00;496,73;484,2;398,22;720,18;14;65,63;26,7
08.07.2013 22:00;496,73;484,2;398,22;720,18;14;65,63;26,1
08.07.2013 23:00;496,73;484,2;398,22;720,18;14;65,63;25,5
09.07.2013 00:00;492,48;480,86;398,7;713,15;14;65,03;24,1
09.07.2013 01:00;492,48;480,86;398,7;713,15;14;65,03;23,1
09.07.2013 02:00;492,48;480,86;398,7;713,15;14;65,03;21,6
09.07.2013 03:00;492,48;480,86;398,7;713,15;14;65,03;21,3
09.07.2013 04:00;492,48;480,86;398,7;713,15;14;65,03;21,1
09.07.2013 05:00;492,48;480,86;398,7;713,15;14;65,03;18,9
09.07.2013 06:00;492,48;480,86;398,7;713,15;14;65,03;18
09.07.2013 07:00;492,48;480,86;398,7;713,15;14;65,03;17,5
09.07.2013 08:00;492,48;480,86;398,7;713,15;14;65,03;18,3
09.07.2013 09:00;492,48;480,86;398,7;713,15;14;65,03;18,9
09.07.2013 10:00;492,48;480,86;398,7;713,15;14;65,03;22,1
09.07.2013 11:00;492,48;480,86;398,7;713,15;14;65,03;24,4
09.07.2013 12:00;492,48;480,86;398,7;713,15;14;65,03;26,5
09.07.2013 13:00;492,48;480,86;398,7;713,15;14;65,03;26,1
09.07.2013 14:00;492,48;480,86;398,7;713,15;14;65,03;26,6
09.07.2013 15:00;492,48;480,86;398,7;713,15;14;65,03;26
09.07.2013 16:00;492,48;480,86;398,7;713,15;14;65,03;27,7
09.07.2013 17:00;492,48;480,86;398,7;713,15;14;65,03;27,9
09.07.2013 18:00;492,48;480,86;398,7;713,15;14;65,03;27,9
09.07.2013 19:00;492,48;480,86;398,7;713,15;14;65,03;28,5
09.07.2013 20:00;492,48;480,86;398,7;713,15;14;65,03;27,3
09.07.2013 21:00;492,48;480,86;398,7;713,15;14;65,03;27,5
09.07.2013 22:00;492,48;480,86;398,7;713,15;14;65,03;26,7
09.07.2013 23:00;492,48;480,86;398,7;713,15;14;65,03;25,9
10.07.2013 00:00;482,77;470,51;398,26;699,87;14;63,29;25
10.07.2013 01:00;482,77;470,51;398,26;699,87;14;63,29;24
10.07.2013 02:00;482,77;470,51;398,26;699,87;14;63,29;22,1
10.07.2013 03:00;482,77;470,51;398,26;699,87;14;63,29;21,5
10.07.2013 04:00;482,77;470,51;398,26;699,87;14;63,29;19,9
10.07.2013 05:00;482,77;470,51;398,26;699,87;14;63,29;19
10.07.2013 06:00;482,77;470,51;398,26;699,87;14;63,29;18,3
10.07.2013 07:00;482,77;470,51;398,26;699,87;14;63,29;17,9
10.07.2013 08:00;482,77;470,51;398,26;699,87;14;63,29;17,7
10.07.2013 09:00;482,77;470,51;398,26;699,87;14;63,29;18,7
10.07.2013 10:00;482,77;470,51;398,26;699,87;14;63,29;21,6
10.07.2013 11:00;482,77;470,51;398,26;699,87;14;63,29;23,3
10.07.2013 12:00;482,77;470,51;398,26;699,87;14;63,29;26,2
10.07.2013 13:00;482,77;470,51;398,26;699,87;14;63,29;26,3
10.07.2013 14:00;482,77;470,51;398,26;699,87;14;63,29;26,5
10.07.2013 15:00;482,77;470,51;398,26;699,87;14;63,29;27,6
10.07.2013 16:00;482,77;470,51;398,26;699,87;14;63,29;27,1
10.07.2013 17:00;482,77;470,51;398,26;699,87;14;63,29;28
10.07.2013 18:00;482,77;470,51;398,26;699,87;14;63,29;26,9
10.07.2013 19:00;482,77;470,51;398,26;699,87;14;63,29;25,2
10.07.2013 20:00;482,77;470,51;398,26;699,87;14;63,29;22,6
10.07.2013 21:00;482,77;470,51;398,26;699,87;14;63,29;21,6
10.07.2013 22:00;482,77;470,51;398,26;699,87;14;63,29;21,5
10.07.2013 23:00;482,77;470,51;398,26;699,87;14;63,29;20,9
11.07.2013 00:00;391,65;376,72;398,92;566,83;14;54,24;19,9
11.07.2013 01:00;391,65;376,72;398,92;566,83;14;54,24;18,8
11.07.2013 02:00;391,65;376,72;398,92;566,83;14;54,24;18,2
11.07.2013 03:00;391,65;376,72;398,92;566,83;14;54,24;16,7
11.07.2013 04:00;391,65;376,72;398,92;566,83;14;54,24;16
11.07.2013 05:00;391,65;376,72;398,92;566,83;14;54,24;15,9
11.07.2013 06:00;391,65;376,72;398,92;566,83;14;54,24;15,8
11.07.2013 07:00;391,65;376,72;398,92;566,83;14;54,24;15,9
11.07.2013 08:00;391,65;376,72;398,92;566,83;14;54,24;15,8
11.07.2013 09:00;391,65;376,72;398,92;566,83;14;54,24;15,6
11.07.2013 10:00;391,65;376,72;398,92;566,83;14;54,24;15,9
11.07.2013 11:00;391,65;376,72;398,92;566,83;14;54,24;16,9
11.07.2013 12:00;391,65;376,72;398,92;566,83;14;54,24;17
11.07.2013 13:00;391,65;376,72;398,92;566,83;14;54,24;18
11.07.2013 14:00;391,65;376,72;398,92;566,83;14;54,24;18,1
11.07.2013 15:00;391,65;376,72;398,92;566,83;14;54,24;18,2
11.07.2013 16:00;391,65;376,72;398,92;566,83;14;54,24;17,3
11.07.2013 17:00;391,65;376,72;398,92;566,83;14;54,24;15,7
11.07.2013 18:00;391,65;376,72;398,92;566,83;14;54,24;17,1
11.07.2013 19:00;391,65;376,72;398,92;566,83;14;54,24;16,5
11.07.2013 20:00;391,65;376,72;398,92;566,83;14;54,24;16,3
11.07.2013 21:00;391,65;376,72;398,92;566,83;14;54,24;15,9
11.07.2013 22:00;391,65;376,72;398,92;566,83;14;54,24;15,7
11.07.2013 23:00;391,65;376,72;398,92;566,83;14;54,24;16
12.07.2013 00:00;238,51;210,28;399,01;345,11;15;35,87;15,5
12.07.2013 01:00;238,51;210,28;399,01;345,11;15;35,87;15,3
12.07.2013 02:00;238,51;210,28;399,01;345,11;15;35,87;15,2
12.07.2013 03:00;238,51;210,28;399,01;345,11;15;35,87;15,2
12.07.2013 04:00;238,51;210,28;399,01;345,11;15;35,87;14,9
12.07.2013 05:00;238,51;210,28;399,01;345,11;15;35,87;15,1
12.07.2013 06:00;238,51;210,28;399,01;345,11;15;35,87;15,1
12.07.2013 07:00;238,51;210,28;399,01;345,11;15;35,87;14,6
12.07.2013 08:00;238,51;210,28;399,01;345,11;15;35,87;14,5
12.07.2013 09:00;238,51;210,28;399,01;345,11;15;35,87;14,8
12.07.2013 10:00;238,51;210,28;399,01;345,11;15;35,87;15,2
12.07.2013 11:00;238,51;210,28;399,01;345,11;15;35,87;15,3
12.07.2013 12:00;238,51;210,28;399,01;345,11;15;35,87;16,3
12.07.2013 13:00;238,51;210,28;399,01;345,11;15;35,87;16,9
12.07.2013 14:00;238,51;210,28;399,01;345,11;15;35,87;16,5
12.07.2013 15:00;238,51;210,28;399,01;345,11;15;35,87;19
12.07.2013 16:00;238,51;210,28;399,01;345,11;15;35,87;20
12.07.2013 17:00;238,51;210,28;399,01;345,11;15;35,87;21,3
12.07.2013 18:00;238,51;210,28;399,01;345,11;15;35,87;20,8
12.07.2013 19:00;238,51;210,28;399,01;345,11;15;35,87;19,9
12.07.2013 20:00;238,51;210,28;399,01;345,11;15;35,87;20,4
12.07.2013 21:00;238,51;210,28;399,01;345,11;15;35,87;20,1
12.07.2013 22:00;238,51;210,28;399,01;345,11;15;35,87;19,2
12.07.2013 23:00;238,51;210,28;399,01;345,11;15;35,87;18,4
13.07.2013 00:00;245,03;211,75;397,4;355,98;15;37,99;17,9
13.07.2013 01:00;245,03;211,75;397,4;355,98;15;37,99;17,8
13.07.2013 02:00;245,03;211,75;397,4;355,98;15;37,99;17,7
